Item Code,Item Name,Retail Price,Cost,Category
4800361015172,NESTLE LOA-FAT 250ML,38,35,Others
8851932316347,PODDLE POP BIG ROCKET JOLLY,15,14,Others
8885013132052,AICE CHOCOLATE MAX,26,22,Others
4806510784227,NIRO PEANUT BUTTER,22,20,Others
4800523440651,GOTCHA CHOCOLATE RICE CRISPIES,28,25,Others
4800194153683,BREAD PAN,7,5,Others
4800086049728,SELECTA BIRTHDAY 1.3L,285,280,Others
4809012046015,PHILDAVE ALAMANG  8 ONZ,35,30,Others
172798324,PATATAS 1/4 KILO,30,29,Others
4800067054284,BABYBUDS 200TIPS,33,30,Others
4800068021193,RAISINS 100G,52,50,Others
8850006321546,COLGATE ORIGINAL MINT 33G,49,40,Others
4806520412929,KOJIE SAN FACE CREAM 6G,17,16,Others
8851198038526,STREPSILS ORANGED WITH VITAMIN C,65,60,Others
300282186,DENVER 1LITER 1 CASE,190,180,Others
4806516763639,JERSEY ALL PURPOSE CREAM,55,50,Others
4809011815322,MAGIC JELLY GULAMAN,16,15,Others
4806020422251,WINROX ELEGANT,35,34,Others
4800818801389,LOVELOVE,8,7,Others
4806526302170,GAUZE PAD,26,25,Others
4806518501574,KIM MACKEREL 155G,20,19,Others
961154473,CALLA POWDER 1/2 POWDER,39,72,Others
4806509140393,DELYS CONDENSADA 1 KG,110,100,Others
4800888112965,DOMEX CLEANER CLASSIC 500ML,96,94,Others
795485836,SIBUYAS DAHON PER KILO,110,110,Others
4805358323063,QUICKMELT 430G,230,220,Others
462850536,TIKTIK 1/2 SACK,475,450,Others
847101754,GABON HERBAL OIL,57,50,Others
4801981119981,WILKINS PURE 1LITER,20,15,Others
443626415,SAGING KARDABA PER KILO,15,15,Others
4800086043603,SELECTA DOUBLE DUTCH SOLO PACK,100,95,Others
571281101,PIKAPIKA,5,4,Others
4808591800728,OVALTINE PACK,95,90,Others
403058430,KETTLE KORN 50G,55,50,Others
4800818601385,LUV-LUV CHOCO BARS,68,65,Others
4806515162723,ALCO PLUS WITH FREE,90,85,Others
858098660,PRECIOUS SAMPAGUITA 40ML,90,85,Others
14285002789,UFC BANANA CATSUP 100G,14,12,Others
683034391,WHOLE CHICKEN PER GRAM,18,15,Others
687352587,PLASTIC BALLOON,3,1,Others
4800555241028,ICOLOR CODING,27,25,Others
445984408,DISPOSABLE FORK,15,5,Others
4800153151750,BONAMIL6-12 MONTHS1.2KG,1387,1300,Others
869872851,APOLLO GRADE 1,20,18,Others
240461601,PENCIL SHARPPENER,5,4,Others
170120790,TRY EGG,5,4,Others
445972113,BAND-AID,5,4,Others
710535410846,FUNTAS STICK,12,10,Others
730790191,SHORT,130,120,Others
306356670,GABON HERBAL OIL 60ML,112,100,Others
687764877,BONDPAPER LONG RETAIL,0.5,0.5,Others
8850006322925,COLGATE PEPPERMENT 125G,107,100,Others
710263182,ADODONG MANI,45,40,Others
71662100087,CRAYONS S,30,25,Others
8935001879466,FLEXSTICK 0.7,12,10,Others
4800092118814,WAFERTIME RICH CREAM CHEDDAR 47G,15,13,Others
611302138,RAMBUTAN PER KILO,30,25,Others
381137158,VIDA HOTDOG 1KG,170,160,Others
4800194116466,PILLOWS CHOCO-FILLID,10,8,Others
4806515161351,ISOPROPYL ALCOHOL 330ML,75,70,Others
4806525620060,FREDA NAPKIN ALL NIGHT,26,23,Others
336843460,CHICHARO PER KILO,310,300,Others
4800194116084,CRACKLINGS 24G,7,5,Others
493533368,OK 1 BOX,95,85,Others
4803746390017,BLUE WAVE 800G,110,100,Others
4809011850132,BEEF CHICHARON 75G,35,30,Others
986285141,LYCHEE JELLY,5,4,Others
686082813,CARTOLINA,7,6,Others
398187834,MANTIKA TAG 10,10,9,Others
391393200,BANAY BLUE PER SACK,1100,1050,Others
4800344004421,SUKA,22,20,Others
4800040352314,CHOCOO MALLOWS 1,40,38,Others
744924433,ECO BAG,5,4,Others
20,OIL 1/4 KILO,18,18,Cooking Oil
979111893,COTTON BUDS 100PCS,19,18,Others
4800086046482,CORNETTO BLACK CHOCO,30,27,Others
8850228000267,REDBULL,43,40,Others
70,BROWN SUGAR 1KILO,68,65,Others
4800818807251,FROOTY TWIN POP,23,20,Others
105,WHITE SUGAR 1 KILO,85,100,Others
4800092115677,REBISCO CRACKERS WITH HONEY BUTTER,59,53,SNACKS
85000025123,CARLO ROSSI RED MOSCATO 750ML,370,309.75,BEVERAGES
4806508630000,NOVELLINO ROSSO CLASSICO 750ML,288,273,BEVERAGES
5410746066386,MAY SPARKLING RED GRAPE 75CL,260,216.55,BEVERAGES
4800130955715,G.S.M BLUE MARGARITA 700ML,130,95,BEVERAGES
4806526670002,DIAMANTE CHIOK HOK TONG 350ML,40,30,BEVERAGES
4800016052774,C2 LITRO APPLE GREEN TEA 1000ML,60,50,BEVERAGES
4800016603266,JACK `N JILL POTATO CHIPS VCUT CHEESE 60G,37,30.1,SNACKS
4800194152839,OISHI MARTY`S CRACKLIN` CHICKEN INASAL 26G,8,6,SNACKS
4801668500286,DATU PUTI SOY SAUCE 385ML,23,20.7,Sauces & Gravy
4801668100417,DATU PUTI PARES PACK 2X1L,95,85.9,Sauces & Gravy
4800344001123,SILVER SWAN SOY SAUCE 3.785L,200,188,Sauces & Gravy
4806030202430,JOLLY PURE GOODNESS GREEN PEAS 100G,15,12,Others
4808680022178,LADY`S CHOICE HAM SPREAD 220ML,135,125,Others
4800888602268,LADY`S CHOICE REAL MAYONNAISE 220ML,92,90,Others
4800220544751,TANDUAY 1854 BLENDED RUM BLUE 70 CL,375,360,Hard Liquor
4806515161696,KERATIN  PLUS LUXURIQUS 200G,95,90,Others
4800067130063,CLEENE ETHYL ALCOHOL 350ML,96,70,Alcohol
4800142116111,SMIRNOFF MULE 330ML,47,45,BEVERAGES
8851717200052,DUTCH MILL STRAWBERRY 90ML,52,35,Ready To Drink Milk
4800092661167,CHOCO MUCHO WHITE CHOCOLATE,78,67,SNACKS
4806504616213,MARLBORO ICE BLAST MEGA,1357,1352,Others
4806507835154,JUICY COLOGNE SUGAR FROSTING 50ML,30,27,Others
4806506319136,SUPER TWINS BABY PANTS M24+2 FREE PADS,184,180,Others
4806506315428,TWINS LAMPIEN L 54+5 PADS,390,360,Others
8850006325049,COLGATE TRIPLE ACTION 66G,74,70,Others
8850006321133,COLGATE 37G,49,40,Others
4806506319570,TWINS LAMPEIN XL 15 PCS,117,115,Others
481637321,PINO 1 SACK,1650,1590,Rice
4806014092835,GOOD LIFE BREAD CRUMPS 80G,19,17,Condiments
4806506319624,TWINS LAMPEIN BABY CONFORT M 12PCS,83,80,Others
750515017450,FITA CRAKERS,57,55,SNACKS
4806506318887,SISTERS ULTRA COMFORT 6PADS,24,21,Others
960,KOHAKU YELLOW 25KLS,1300,990,Rice
4803925061110,GATORADE FIERCE GRAPE 500ML,45,41,BEVERAGES
4807770271168,LUCKY ME BATCHOY,22,20,Others
4807770273810,LUCKY ME SPICY BULALO BATCHOY,22,20,Instant Noodles & Canton
4800888136701,SURF BLUE BAR 360G,23,22,Others
4800103010502,STARR CANDIES,37,30,Others
4800361413992,NESCAFE CREAMYLATTE TWIN PACK,15,11,Others
4902430583169,ARIEL SUNRISE FRESH,15,13,Others
4806507833358,SILKA ORANGE 45G,20,14,Others
4806507832481,SILKA PAPAYA 65G,22,16,Others
4800888191939,SUNSILK EXPERT-PERFECT STRAIGHT 15ML,6,5,Others
4800361413480,MILO,10,9,Others
4806508570320,BROWN SUGAR IN SACHET,58,55,Others
8996001414309,KOPIKO BLANCA 30G,10,7,Others
8996001410547,KOPIKO BROWN COFFEE 27.5G,8,7,Others
8996001603444,ENERGEN CHAMPION 30G,13,110,Others
4902430729901,DOWNY PASSION,7,5,Others
4800016022258,GREAT TASTE CHOCO TWIN 50G,12,11,Others
4902430453295,DOWNY GARDEN BLOOM,7,5,Others
4807770270291,LUCKY ME PANCIT CANTON CHILIMANSI,12,11.5,Instant Noodles & Canton
444262050,YOUNGS TOWN TINAPA 1 CASE,2050,2000,Sardines
425703582,KIM TINAPA1 CASE ,1900,1890,Sardines
964719070,CLOROX 1/2 KLO,55,45,Others
467723679,NESCAFE ORIGINAL TWIN,148,130,Others
4800249008647,BINGO BEEF LOAF 150G,20,18,Beef Loaf
391746485,BIRCH TREE,54,50,Milk Powder
420170302,PINATO BALL,40,38,SNACKS
318984428,INDIAN PER KILO,40,36,Rice
4800092556586,CRIS CROSS BIG,23,18,Pasta
4800024572813,FIT N RIGHT FOUR SEASON  1 LITER,90,74.6,Others
4800024572004,FIT N RIGHT 1 LITER PINEAPPLE JUICE,90,74.6,Others
4800016671500,PIATTOS GREEN 85G,34,25,SNACKS
4800092330490,DRAGON SID,22,18,SNACKS
4800575416260,ALASKA CHOCO 110ML,17,15,Ready To Drink Milk
4902430381772,SAFEGUARD IVORY WHITE CARE 60G,22,19,Others
4800888143402,REXONA QUANTUM DRY 50ML,125,115,Others
4800488960720,EQ PANTS M 40PCS,310,290,Others
4806534220138,PEACH SOFT GUMMY,175,170,SNACKS
4800818808395,JUMBO GUM BALL,26,24,Others
4800092331626,HI-HO 30G,24,22,SNACKS
4800888602305,REAL MAYONNAISE 470ML,194,190,Others
371076209,CHAMPION ENERGEN SINGLE 1 DZ,108,92,Others
14285000068,UFC TAMIS ANHANG,29,27,Others
4800011150291,PANYAWAN,82,80,Others
4800047841736,ZONROX PLUS,50,48,Others
4800317100013,WHITE RABBIT 100S,85,80,Others
683253957,POPCORN SEED,15,13,SNACKS
4806034406469,ZESTAR STRAWBERRY BALL,40,38,Others
4806522812932,ZESTAR POPPING CANDY,23,20,Others
553821357,MANGO FLOAT,130,125,Others
4800092333231,HAPPY GREEN PEAS,7,6,Others
4902430468763,JOY DIS. ANTIBAC 780,230,225,Others
4808647310072,TANG ORANGE 250G,176,174,Others
817766971,KING EGG 1,10,9,Others
4800029830727,MELLO MARSMALLOW 55G,17,16,Others
4800249002362,KAONG RED 240G,52,50,Others
918545500,CLEAR 1 DZ,74,70,Others
8885013131833,AICE MACCHIATO,57,48,SNACKS
80051671,NUTTELAA,178,170,Others
48031554,MAMAS LOVE BABY OIL,16,15,Others
411578750,PEPSI 1000ML,45,30,Others
4800103343426,VITA CUBES,16,15,SNACKS
205223572,INDIAN 1/2 KILO,19,18,Others
4806507620637,TIWI MILKEE,49,47,SNACKS
4803746900261,ALERT ANTICAVITY 214G,135,130,Others
4809010486035,CHOCO PINIPIG,135,130,Others
564375625,IRISH SPRINGS ALOE MIST,55,49,Others
4807770122460,NISSIN WAFER PEANUT BUTTER,15,13,SNACKS
4800011121567,ETHYLE ALCOHOL 500ML,85,80,Others
4800552169073,SARAP PINOY BIBNGKA 320G,78,72,SNACKS
731126011006,CREAM PURE CONSTRACH75G,16,15,Others
4806503660200,TITAYS ROSQUILLOS,85,80,SNACKS
4800040211239,FLAT  TOPS 50G,19,16,SNACKS
751313700933,SPECIAL BISCOCHO,90,85,SNACKS
4806518801797,BUTTER TOAST,148,140,SNACKS
4806014099216,GOODLIFE PREMIUM 250G,78,73,Others
745114698728,PANCIT CANTON 200G,38,33,Others
598930509,AMPAO,35,30,SNACKS
4809012197823,CHOCCOLATT,20,19,SNACKS
6924743926547,DORITOS 65G,60,55,SNACKS
689905230,CREAM BREAD ANTING,45,40,Others
4801032431048,CALI BOTTLE,25,24,Others
4800818808685,FROOTY CHOCO,26,26,Others
4864578289245,LITTLE MABAOLI,37,35,SNACKS
4800249003567,CDO LUNCHEON MEAT 350G,92,90,Others
4806503875420,GRADE 3 1 PAD,14,13,Others
4809015077177,DRAGON MISUA,35,32,Others
808090001704283,JOYMOND MISUA,15,14,Others
4902430803700,SAFEGUARD LEMONFRESH 85G,38,35,Others
640743371,GSM BLUE MOJITOS 1 CASE,1440,1300,Hard Liquor
4800249909319,CDO BEEF LOAF 150G,20,18,Others
148740188,SPARTAN,65,60,Others
4800135007792,PH CARE  PINK 30ML,33,32,Others
4809011850026,EGG CRACKERS 50G,28,24,SNACKS
193162761,MILK BAR,7,6,Others
4800067124734,CLEENE 2 PLY,18,15,Others
4800153151194,BONAMIL 150G,110,100,Milk Powder
6925425470334,TROLLI HOTDOG,40,35,Others
4806509690836,JIMMS 5 IN 1 SUGAR FREE 420G,286,280,Others
4806522814936,ZESTAR CLASSIC LONG MALLOWS,110,105,Others
926088057,SWEET & SWEET TICTAC CANDY,130,125,Others
300875116746,LACTUM 0-6 MONTHS 350G,267,240,Milk Powder
4902430746991,PAMPERS XL 4 PANTS,55,50,Others
921748628,EDEN CHEEZE 45G,16,15,Others
363397924,KOPIKO BROWN TWIN 1 CASE,1400,1344,Others
685538282,KOPIKO BROWN SINGLE 1 CASE,1650,1608,Others
958125778,BALLPEN,8,7,Others
4800024584649,IQ VINAMILK 110ML,16,15,Others
4800888149497,CLEAR MEN MENTHOL 70ML,75,74,Others
960372085,CLOTH-LIKE XL30,192,187,Others
354589604,CLOTH-LIKE DAIPERS L30,176,170,Others
4806506313912,CHERUB PROMO PACK,202,195,Others
4800045350032,PRIDE PINK 1000G,102,90,Others
4800040112062,CAFE PURO 25G,21,18,Others
8998389172505,MAJESTIC AVOCADO CHOCO,15,12,SNACKS
4800088220415,BURGER PATTIES 225G,55,40,Others
631167091,BIRCH TREE 1/2 DZ,66,50,Others
600214607,LUKITIS,40,35,SNACKS
4800130929815,PRIMERA LIGHT 1LT,160,140,Others
748485801803,ARGENTINA CORNED BEEF 100G,26,20,Others
4800888601025,CHICKEN KNORR 1 BOX,39,35,Others
748485803661,WOW ULAM HUMBA,29,22,Others
8990800010120,SPEARMINT MENTOS,43,39,Others
8851932439169,CORNETTO ROSE,45,42,Others
4800147111838,BABY JOY BABY WIPES 30 SHEETS,45,44,Others
4800088210416,PORK TOCINO 200G,70,57,Others
4800156005135,MICHAEL GEL,26,24,Others
4801981127207,ROYAL SWAKTO,15,12,Others
48044165,CHESTER ORIGINAL,110,82,Others
4809011681392,BOY BAWANG CHILI CHEEZE,23,22,Others
4800067060902,BABYFLO SHAMPOO,85,80,Others
4806505854959,WAVEZ SWEET CORN,25,22,SNACKS
4800214061271,MENTOS MINT,43,39,Others
461633499,MENTOS,1,1,Others
4808680021553,LADYS CHOICE REAL MAYONNAISE 700ML,330,325,Others
7622300638078,TANG STRAWBERRY,20,19,Others
8992802063173,FIT BAR,25,24,SNACKS
4800086046987,CREAMDAE CHOCOLATE,20,15,SNACKS
4806521411013,YUMMEE FRUTZ CRYSTAL JELLY,48,46,Others
906419745,KARNE FRESH 1 KILO,320,330,Others
996041437,KERATIN 1/2 DOZ,39,78,Others
4808680652146,SINIGANG GABI 22G,18,17,Others
4807770122644,NISSIN WAFER 55G,14,12,SNACKS
617983365,PORK CHORIZO SMALL,25,22,Others
78895300017,PANDA BRAND OYSTER SAUCE 255G,89,86,Others
192309967,Z-COOLERS 1 BOX,90,80,Others
4800135003176,MYRA CLASSIC MOISTURIZING 100ML,72,66,Others
4800135003251,MYRA CLASSIC WHITENING 100ML,105,100,Others
8850007335344,CAFEFREE FLEXICOMFORT 40S,95,90,Others
901396775,MANGO FLOAT 1 BOX,60,55,SNACKS
696664722,KUKIS SUSU VANILLA,115,113,Others
369742642,BEACHWALK,150,145,Others
508948354,SELECTA MOO! 1 BOX,165,160,Others
4800045320028,RED DYE WAX,22,20,Others
695387927,MAGNOLIA HEALTHY,12,11,Others
4801981164851,MINUTE MAID 180ML,10,9,Others
4806526401682,MENU VERMICELLI 80G,16,15,Others
696562895,CHOCO MUCHO RETAIL,10,9,Others
4800092116520,CHOCO MUCHO COOKIES 330G,72,60,Others
8992760221066,OREO ORIGINAL 27.6G,72,70,Others
4806511072088,SWEET  ORANGE,34,32,SNACKS
4805358601086,MAGNOLIA FRESH MILK 1LITER,95,90,Others
4806515981836,EPHIC,0,0,Others
4806509570008,SALAD CUPS 3.5,47,45,Others
4800361338721,MAGGI OYSTER SAUCE 300ML,69,65,Others
4800361331500,BEAR BRAND STERILIZED 200ML,30,27,Others
4800488029939,EQ PLUS L4,37,35,Others
4800092331152,DING DONG MIXED NUTS,22,18,SNACKS
828717034,FISH BALL,90,85,Others
4800011114262,BIODERM 135G FRESHEN,40,38,Others
4902430671507,ARIEL 1 KL,176,170,Others
6920354832123,CHARCOAL CLEAN,11,10,Others
4800088135023,WINNER MEAT LOAF 150G,20,18,Others
4800088135016,WINNER CORNED BEEF 150G,33,27,Corned Beef
8712045030387,LACTUM 0-6 MONTHS INFANT FORMULA POWDER 1.2KG,848,828,Milk Powder
4800088135177,WINNER VIENNA SAUSAGE 100G,29,28,Sausage
4806502726860,GARDENIA SOFT PANESAL,48,45,Others
4987072096901,KOOLFEVER FOR KIDS 1 BOX,160,154,Others
4805358616080,MAGNOLIA NON-FAT 1LT,110,105,Others
317667479,PORK CHICHARON 1 BANDLE,210,200,SNACKS
890452062,CANDY CANE,5,4,Others
4800147108449,FARLIN 2 ONZ,92,90,Others
4800092551437,CHUNKEE CHEWY,75,73,SNACKS
4800417064901,DAILY SCENTEYE CANDY,40,37,Others
4005808354016,NIVEA BRIGHT & CARE 125ML,165,160,Others
4005900555489,NIVEA MICELLAIR EXTRA WHITE 125ML,113,110,Others
4005808816446,NIVEA BRIGHTENING & SMOOTH 125ML,173,170,Others
4806513740282,SAN MIG SUGAR FREE 7G,7,6,Others
4806525621227,BEYBIKO M BY 40,161,160,Others
8996001312438,MALKIST CAPPUCINO,55,50,Others
4806525621098,BEYBIKO DIAPER M12,74,72,Others
672174952,MILKITA LOLLY POP,5,4,Others
4801981127191,SPRITE 195ML,15,12,Others
373579835,REJOICE 1/2 DZ,41,39,Others
4902430671590,ARIEL POWER GEL WITH DOWNY 795G,175,170,Others
4800088250290,CHAMPION MINI 250G,40,32,Others
630420184,MITCHY`S STICK BREAD,25,20,Others
6931419189090,SUPER TATTOO,135,130,Others
113742581,3D PANDA,12,10,Others
4800361419536,CARNATION EVAP 250ML,30,28,Others
237242466,NESCAFE CREAMY WHITE SINGLE 1/2 DZ,55,48,Others
8437011629104,MOMPO,386,380,Others
4800047840296,ZONROX LEMON 100ML,10,9,Others
3173281473300,CEMOI CHOCOLAT NOIR DARK CHOCOLATE 100G,100,90,Others
888148423,SY GLOW SPF 70,220,190,Others
4809011850248,TOASTED BREAD WITH BUTTER,33,30,Others
4800519889259,TWISTIES MARSHMALLOW,28,27,Others
4800130910127,G.S.M BLUE LIGHT GIN,130,120,Others
4806018405662,LAVA CAKE MOIST CHOCOLATE CAKE,75,68,Others
342079090,GREAT TASTE WITH PROMO,87,80,Others
336935006,WHITE DOVE,45,40,Others
4806506693083,LONGKOU VERMICELL 400G,38,33,Others
4809013300239,KOJIC ACID SOAP,40,35,Others
4809014128016,KOJIE SAN FACE CREAM 30G,143,140,Others
729104987,AMPAO SMALL,5,4,Others
241280945,PCC 1/2 KILO,28,25,Others
4806522840454,MR. CHEFFYS BEST MAYO15G,18,15,Others
4800068021315,MOTHERS BEST RAISEN 180G,97,90,Others
454506746,CURLS 9S 1/2 DZ,48,45,Others
4800519888658,TWISTIES MARSMALLOW CHOCOLATE,28,25,Others
436794815,MILK TEA JELLY 1 BOX,135,130,Others
808341337,CHESTER PER STICK,6,5,Others
4800067055816,BABYFLO GENTLE BUDS 108 TIPS,22,20,Others
780033107,NATURE SPRINGS 1 LITER,385,370,Others
965414906,SY GLOW SPF 80,230,245,Others
4800017927408,RAM SALTED BLACK BEANS 100G,20,18,Others
4800017900203,RAM GREEN PEAS 100G,15,14,Others
4806504710232,MEGA MARCKEREL IN NATURAL OIL 155G,28,27,Others
4800014144082,ABSOSLUTE 500ML,17,15,Others
4805358004559,MAGNOLIA CREAM ALL PURPOSE BY PAIR,135,130,Others
4800092111792,FROOTEES STRAWBERRY,59,54,SNACKS
7622210706768,TANG POMELO 20G,20,19,Others
4806524651218,PLAYFUL WIPES 30SHEET PINK,46,43,Others
158368556,HARINA 3RD CLASS 1/2 KILO,23,20,Others
8712045021958,LACTUM 1-3 PLAIN 150G,124,120,Milk Powder
4806533323670,CHOCO+ 30G,35,31,Others
9324808005229,SWEET TREATS RAINBOW POPS,135,130,Others
8856656546469,HAM SAUSAGE,135,130,Others
4800153149429,BONAKID 3+ 1.2KG,740,730,Milk Powder
4806525621029,BEYBIKO LARGE30,175,170,Others
4800088270588,VIRGINIA PREMIUM HOTDOG COC. 250G,75,70,Others
4895600688149,SKIN FIGHTER 8G,45,42,Others
8901393017816,CHUPA CHUPS 20G,15,12,Others
4800488958925,EQ DRY S60 PCS,467,460,Others
4809011815339,MAGIC UNFLAVORED 24G,16,15,Others
4800519888061,MARSHMALLOWS 250G,58,50,Others
8212061,LITS GINISANG ALAMANG NATURAL 150G,20,19,Others
4800417008295,SO IN LOVE 100ML,128,120,Others
4800067450857,HREA ALCOHOL 350ML,35,30,Others
4800011113968,BIODERM COOLNESS 135G,40,39,Others
728970434,MAGNOLIA STRAW,25,24,Others
943726790,BUDBUD,6,5,Others
783639276,EGG LARGE,8,7,Others
651739272,BULAD 1 GRAM,16,15,Others
4800519181018,MARSHIES VANILLA 40G,15,14,Others
665640573,NESCAFE STICK 1 CASE,2375,2275,Others
171284303,PANCIT CANTON 1 CASE,850,800,Others
4806525620015,FREEDA NAPKIN PINK,29,30,Others
4809013918663,DAILY CARE ALL WIPES 80SHEET,40,35,Others
409414420,LEMON 1/2 KILO,35,30,Others
748256926,PATATA PER KILO,120,90,Others
143512962,HBW MATRIX,8,7,Others
284714780,LOY A 1/4 KILO,30,17,Others
545873204,GARLIC,55,50,Others
4800519788026,LONGLEGS,25,22,Others
202633080,MAXELL 1,30,25,Others
4800067123140,APOLLO LIP BALM,65,60,Others
8856303321395,MANGO GUMMI,5,4,Others
748485200064,555 SALMON,58,50,Others
4808887304701,TENDER JUICY HOTDOG BALLS 500G,135,130,Others
4800024016157,DELMONTE RED VINEGAR 490ML,55,50,Others
857702367,PEPSI,12,10,Others
4806509690881,JIMMS 3 PLUS 1,8,7,Others
4805358004542,MAGNOLIA WITH FREE,98,90,Others
4800024575449,DELMONTE FILIPINO STYLE 900G,84,80,Others
74603005212,SAMYANG RAMEN SPICY,55,50,Others
4800361418928,NIDO JR 1-3 MONTHS 750G,547,540,Milk Powder
4806521794093,BAKED DPATATA,19,15,Others
4806511018253,XSAKTO120G,20,15,Others
4800361413909,MAGIC SARAP BUDGET TRIPPLE,13,12,Others
8887549078323,PANASONIC AA,56,50,Others
8851717040016,DUTCH MILL 180,28,25,Others
4800365601029,BIG MUNCH CORN CHIPS 110G,25,20,Others
221130059,REMA 1 CASE GAGMAY,200,190,Others
4806502161357,CHEERS TRASH BAGS MEDIUM,40,35,Others
156719076,KALAMANSI 1/4 KILO,15,17,Others
4987072005538,KOOLFEVER FOR KIDS,65,60,Others
341643894,NATA 1,3,2,Others
4800130816214,G.S.M BLUE COSMOPOLITAN,130,115,Others
152119628,GREAT TASTE 1/2 DZ,50,45,Others
4806511010233,WONDER 5,12,11,Others
8934868053408,DAMEX 140ML,32,30,Others
4891208040174,BOOGYMAN 24G,7,6,Others
575851562,SUGPO,20,19,Others
4800818801464,JUMBO CRAYON,135,120,Others
401748871,FORK 33S,20,15,Others
4800067071878,WIPE COTTON BALLS,12,10,Others
4808680022482,BEST FOOD SANDWISH SPREAD 220ML,80,75,Others
4800092112829,REBISCO PARTY MEGA IX,430,420,Others
178489357,MEDICOL 200G,8,7,Others
4800067128046,CLIO TOOTHBRUSH,18,15,Others
3803515851023,PARAMOUNT CLING WRAP,36,33,Others
4806515984523,CAMPHOR MENTOL,52,50,Others
171056896,CHORIZO,120,100,Others
4800067128565,BABYFLO REGULAR,95,90,Others
4800045320059,STAR WAX 90G,22,20,Others
8901233028637,GODBURY SHOT,15,9,Others
4800088116091,VIRGINIA CORNED PORK CHILI & GARLIC 180G,53,50,Others
4806515984653,CHAMPHOR MENTOL OIL,58,55,Others
4800088146012,AUSTRALIAN KARNE NORTE,30,25,Others
1200108000622,LAYS SALT & VINEGAR 170G,185,180,Others
4809011850033,SESAME COOKIES,33,30,Others
4800417064840,DAILY SCENT BEACH BUM,40,35,Others
4806515984646,FORTIFIED 25ML,32,30,Others
375113887,SAYOTE 1/2 KILO,11,10,Others
4800888141101,AXE DEODORANT 50ML,100,95,Others
431114246,BANANA CHIP CRISPY,85,38,Others
460320837,SELECTA VANILLA,450,400,Others
4800092660788,CHOCOMUNCH 33G,10,9,Others
835627405,SILKA 1 SET,150,150,Others
967993357,ICE BERG ICE,20,15,Others
1234608168391,PURE MAIS CORN,30,25,Others
4800519848089,MARSHAMALLOW MANGO 250G,58,52,Others
4800249989694,CDO KAONG 240G,48,45,Others
4809014492094,FIRST FRUIIT CANDY,15,14,Others
836277459,DAHON SIBUYAS 1/4 KILO,27,25,Others
559112702,FOOD TRAY,48,45,Others
8888336020839,HUGGIES DRY PANTS L46,504,450,Others
4800067066058,BABYFLO 15SHEET,30,25,Others
8993175548694,NABATI WAFER,15,14,Others
4807770273247,NAM NAM,30,25,Others
4800631000617,PASALUBONG SPECIAL ASSORTED,368,360,Others
443402082,SUPER CRUNCH 1 BANDLE,127,120,Others
228021211,GUM,1,1,Others
4808680027159,BEST FOOD MAYO MAGIC 220ML,70,65,Others
4800086048745,SELECTA HALO-HALO 1.3ML,285,280,Others
685638060,PRESTO,8,7,Others
4800086040671,SELECTA 2IN1 C&C AND DOUBLE DUTCH 1.3L,285,280,Others
4800016082979,MAGIC CHIPS BAKED NOT FRIEND 28G,7,6,Others
4800086044389,CREAMDAE KESO BASO,60,55,Others
4800086049780,SELECTA ROCKEY ROAD 50OFF,235,230,Others
9556126667807,VASELINE 100ML,110,100,Others
184456779,MEDAL,5,4,Others
4800086040633,SELECTA 2IN1 RR & CC 1.3L,285,280,Others
4806531631500,ECOPRO DISPOSABLE HAND GLOVES,45,40,Others
4800575144910,COWBELL CONDENSARAP,45,41,Others
4800153149115,BONAMILI 1.2KG,790,780,Milk Powder
860220826,SILI GREEN PER KILO,150,75,Others
4800361422918,NESCAFE CLASSIC 10G,11,10,Others
383064712,VITAKERATIN 1 DOZ,78,76,Others
731126102087,NAGARAYA ADOBO 80G,25,20,Others
4800086049704,SELECTA BIRTHDAY 750ML,150,140,Others
779252711,MAIS DAGKO 1/2 KILO,17,15,Rice
28400691956,DORITOS 65G ROASTED FLAVOR,60,55,Others
4800631682172,MERIENDA TIME,280,260,Others
4800068141105,MOTHERS BEST SWEET & SOUR SAUCE 340G,28,25,Others
4800575144897,ALASKA MANGO CONDENSADA 206G,37,35,Others
757798121,OKRA 1/2 KILO,20,15,Others
4809014541624,MADEN TAWAS POWDER,15,14,Others
4800092330971,HAPPY CHICKEN ADOBO,22,20,Others
4800361393621,NESCAFE CLASSIC DECAF 160G,189,180,Others
15018465,AVON FEELIN FRESH ULTRA GLUTATHIONE 55G,130,125,Others
4800086049681,CREAMDAE 3IN1 750ML,100,90,Others
473901101,PUREFOODS CHICKEN BREAST NUGGETS 135G,65,60,Others
8851028000808,VITAMILK CHOCO SHAKE,35,28,Others
569530010,TANDUAY SELECT 1 CASE,1336,1300,Others
4806521792686,XHEEZ-ZUM CHEDDAR 88G,23,20,Others
4800088196024,VINTA XTREME HOT SPICY,20,19,Others
234670642,CHIKALANGO,5,4,Others
911066996,EVEREADY AAA,30,25,Others
4806501709208,CALLA BAR,22,20,Others
4805358279155,STAR MARGARINE TWIN PACK,11,10,Others
4803746380032,TUFF PLD ACTIVE CLEAN 800G,140,130,Others
4902430749725,OLAY NATURAL AURA 7.5,17,15,Others
594749845,BULAD PER PACK,10,85,Others
280126064,PUTO CHEESE SMALL,30,25,Others
4800110025995,HO-MI THE GOOD NOODLES CHICKEN & GARLIC,12,11,Others
937004415,KINGEVER SHAVER,25,25,Others
914457904,SAGING PER GRAM,2,1,Others
